timestamp,load,load_lag_1,load_lag_24,load_lag_168,load_roll_mean_3,load_roll_std_3,load_roll_mean_24,load_roll_std_24,load_roll_mean_168,load_roll_std_168,hour,day,weekday,month,is_weekend,forecast
2024-01-08 10:00:00,1092.0602950028613,1185.027378552029,1108.7921741989603,1086.0974692156262,1150.2276036893718,50.697641795910734,1006.501483716345,144.41017175937714,998.0852153544187,143.95945485505618,10,8,0,1,0,1101.009164851134
2024-01-08 11:00:00,1133.3688840181926,1092.0602950028613,1030.333266479713,1037.7919164133964,1136.818852524361,46.57946294162182,1010.7946344471148,146.66345432984124,998.6541258758758,144.30574845898084,11,8,0,1,0,1100.9892198190996
2024-01-08 12:00:00,1018.7700204329502,1133.3688840181926,1055.9732353343427,1007.2588681469812,1081.3997331513347,58.03844043390615,1009.2445004928903,146.36148134045786,998.7226446394828,144.3125912792987,12,8,0,1,0,1026.1320503057311
2024-01-08 13:00:00,922.5214642870072,1018.7700204329502,962.4511786068496,890.8377836397619,1024.8867895793833,105.55671343130082,1007.58076239623,147.14139185220824,998.9112379766686,144.1914107421952,13,8,0,1,0,963.9834722570179
2024-01-08 14:00:00,867.8732250581667,922.5214642870072,864.2608950839206,848.252465024609,936.388236592708,76.39814293703915,1007.731276145157,146.99018296560678,999.0280282149638,144.0765517800736,14,8,0,1,0,894.7712175658162
2024-01-08 15:00:00,873.0528162199862,867.8732250581667,878.2752520217055,841.7100178854614,887.8158351883867,30.167326025003877,1007.5136746534189,147.1938840302849,999.2145924907645,143.89179574221077,15,8,0,1,0,885.3210465493107
2024-01-08 16:00:00,820.0910356833368,873.0528162199862,797.5544691362927,796.4099856330796,853.6723589871632,29.197362847997372,1008.4526982595457,145.86207357210117,999.355551122016,143.70341140952058,16,8,0,1,0,814.2832822328937
2024-01-08 17:00:00,828.2348495649491,820.0910356833368,830.4273728544599,816.2422547200446,840.4595671560907,28.518771704616363,1008.3613431224827,145.97906041912705,999.4269356151403,143.6148567942489,17,8,0,1,0,844.3221728456301
2024-01-08 18:00:00,814.1971287372063,828.2348495649491,834.7578673702221,772.7592777343636,820.8410046618307,7.048846828417178,1007.5046456794403,147.09821340237843,999.6735894901573,143.25837296259877,18,8,0,1,0,811.2434241638107
2024-01-08 19:00:00,804.6299673624802,814.1971287372063,782.194365191635,764.4457237021276,815.6873152215452,11.872788542133797,1008.439462436559,145.66844131881192,999.912781416707,142.8963615006889,19,8,0,1,0,794.5287568724623
2024-01-08 20:00:00,801.3911077010602,804.6299673624802,855.696203120442,870.764382310759,806.7394012669156,6.658515393235639,1006.176750127418,148.53771610606123,999.4998452583161,143.3712510735168,20,8,0,1,0,844.2204939534538
2024-01-08 21:00:00,813.1332270221145,801.3911077010602,870.9620715707854,851.8053547480944,806.3847673618849,6.064555533212425,1003.76721493789,151.2703990294167,999.2696540218518,143.64059570841448,21,8,0,1,0,841.6279214520621
2024-01-08 22:00:00,886.6045514379892,813.1332270221145,924.6618047998346,902.0258461406376,833.709628720388,46.18304860566057,1002.1814960478132,152.33143913386286,999.1778606010025,143.7080230701239,22,8,0,1,0,884.8566434836475
2024-01-08 23:00:00,973.9281548091998,886.6045514379892,1005.139980459114,905.493745393092,891.2219777564345,80.49684881949052,1000.8810033124001,152.43827787669306,999.5852082760986,143.53777011375965,23,8,0,1,0,917.3001826811235
2024-01-09 00:00:00,1006.422812323906,973.9281548091998,992.638356519914,983.6685182642444,955.6518395236984,61.96468095409327,1001.4553556375664,152.43183939530164,999.7206505026443,143.5333966007391,0,9,1,1,0,979.1597291625137
2024-01-09 01:00:00,1014.3916456591444,1006.422812323906,1029.1517240897797,1055.0914867118,998.2475375974167,21.434781561309467,1000.8403523696232,152.34498771604123,999.4783895439974,143.4737149777921,1,9,1,1,0,1035.2442140641351
2024-01-09 02:00:00,1105.1954277755356,1014.3916456591444,1073.3145671112345,1065.470192677331,1042.003295252862,54.870846410035035,1002.168721563969,153.14131182299826,999.7148492767247,143.6157929872484,2,9,1,1,0,1082.4956776036356
2024-01-09 03:00:00,1152.9808776291743,1105.1954277755356,1116.9470476883464,1152.6922967876797,1090.8559836879515,70.39856921178605,1003.6701311448369,154.48626682028848,999.7165670198291,143.6176353725143,3,9,1,1,0,1117.7356778886071
2024-01-09 04:00:00,1146.6893576708535,1152.9808776291743,1170.8920294744646,1155.1859200593235,1134.9552210251877,25.964009254030046,1002.6616864863531,153.42255962588365,999.6659922437071,143.5640452226254,4,9,1,1,0,1151.2040235489915
2024-01-09 05:00:00,1197.7969184361796,1146.6893576708535,1203.4197245023129,1184.434352764015,1165.8223845787359,27.868870041634434,1002.4274029002642,153.10663136158973,999.745531325089,143.67068783113558,5,9,1,1,0,1198.5328682826698
2024-01-09 06:00:00,1201.74626155338,1197.7969184361796,1208.3007239799006,1181.948801633118,1182.077512553471,30.71059193929489,1002.1543002991593,152.7288199334733,999.8633733484239,143.82906194094522,6,9,1,1,0,1185.7779715642657
2024-01-09 07:00:00,1158.896056322895,1201.74626155338,1218.0006627288944,1248.753510793082,1186.1464121041515,23.681970893880283,999.6916083655759,149.5402949258976,999.3285075480062,143.06299594115782,7,9,1,1,0,1208.150104332804
2024-01-09 08:00:00,1183.9387015673362,1158.896056322895,1173.595137513225,1172.8001640147495,1181.5270064812037,21.526663163748143,1000.1225902011639,150.07722527522296,999.3948083667716,143.14642736654562,8,9,1,1,0,1188.6514377943731
2024-01-09 09:00:00,1158.2448920283566,1183.9387015673362,1185.027378552029,1109.6900283686325,1167.0265499728628,14.649971242322392,999.0066532626776,148.7361225648158,999.6838254123652,143.41920726026814,9,9,1,1,0,1145.569580531809
2024-01-09 10:00:00,1132.4915372952582,1158.2448920283566,1092.0602950028613,1124.6763473630956,1158.2250436303173,25.723587879203688,1000.691288358194,150.05898951869122,999.7303444000565,143.4612534871535,10,9,1,1,0,1127.1035523165401
2024-01-09 11:00:00,1083.3778705815512,1132.4915372952582,1133.3688840181926,1015.1384995213734,1124.7047666350554,38.03607594199721,998.6083294650008,148.47583685382003,1000.1365311325577,143.60167585645112,11,9,1,1,0,1085.0078941839827
2024-01-09 12:00:00,958.6699189612872,1083.3778705815512,1018.7700204329502,1006.2659078501426,1058.1797756126987,89.60857516222904,996.104158570348,148.6277501889368,999.853221674886,143.63645736811247,12,9,1,1,0,1006.7274800243688
2024-01-09 13:00:00,920.101439782042,958.6699189612872,922.5214642870072,889.4460872631026,987.3830764416267,85.34126945988604,996.0033242159744,148.68065329054656,1000.0356940113082,143.51477927754874,13,9,1,1,0,942.5020081875568
2024-01-09 14:00:00,915.4510580162598,920.101439782042,867.8732250581667,860.1544185330471,931.4074722531964,23.72419151468508,997.9857339225618,147.20786394527903,1000.3648406748987,143.25522074451652,14,9,1,1,0,893.9727106818177
2024-01-09 15:00:00,873.9922222900568,915.4510580162598,873.0528162199862,864.4844808387643,903.1815733627863,25.385432331892034,998.024875842148,147.17332136541768,1000.4214343740135,143.20308763760403,15,9,1,1,0,873.1795405707085
2024-01-09 16:00:00,842.2463498322937,873.9922222900568,820.0910356833368,848.9489166429746,877.2298767128701,36.709591794188206,998.9480139316879,146.07409306321236,1000.3815381429976,143.2464675119807,16,9,1,1,0,849.2715326657092
2024-01-09 17:00:00,922.396779461828,842.2463498322937,828.2348495649491,811.9558831778854,879.5451171947261,40.36271576363902,1002.8714276773911,142.51062600781364,1001.0389244304018,142.6286522670522,17,9,1,1,0,859.4110274096536
2024-01-09 18:00:00,817.126715320795,922.396779461828,814.1971287372063,796.5305515283528,860.5899482049722,54.98010823932341,1002.9934937850408,142.34314869705722,1001.1615206434524,142.46056749919057,18,9,1,1,0,790.644877805976
2024-01-09 19:00:00,840.8818039476043,817.126715320795,804.6299673624802,797.7817238745076,860.1350995767425,55.21289383378993,1004.5039869760876,140.3247024609986,1001.4180687391255,142.13054656155091,19,9,1,1,0,840.9194218444586
2024-01-09 20:00:00,855.4149721479084,840.8818039476043,801.3911077010602,782.4392595320895,837.8078304721026,19.328337678408495,1006.7549813280397,137.32611043709434,1001.8524479808863,141.5676959709333,20,9,1,1,0,807.2905676619175
2024-01-09 21:00:00,878.1203813018644,855.4149721479084,813.1332270221145,836.9833175108492,858.1390524657924,18.768147778239257,1009.4627794230291,133.9412750083435,1002.0973114558328,141.31617448943678,21,9,1,1,0,838.5923689856604
2024-01-09 22:00:00,890.5419226607895,878.1203813018644,886.6045514379892,886.1808368712062,874.6924253701874,17.812602967718796,1009.6268365573125,133.7865721645451,1002.1232702998185,141.2951528860684,22,9,1,1,0,877.6307891647673
2024-01-09 23:00:00,971.0052675942936,890.5419226607895,973.9281548091998,979.9498577660632,913.2225238523157,50.4252692426733,1009.5050495900247,133.82180758242598,1002.0700286916531,141.30524296022168,23,9,1,1,0,955.5206608507929
2024-01-10 00:00:00,976.8152435638729,971.0052675942936,1006.422812323906,1010.308548687054,946.1208112729854,48.2203131441191,1008.2714008916901,133.98782393402664,1001.8706637802055,141.31717681838077,0,10,2,1,0,988.9456240320508
2024-01-10 01:00:00,1044.659250818304,976.8152435638729,1014.3916456591444,998.872604359622,997.4932539921568,40.95012085018721,1009.532551106655,134.19022778661719,1002.1432033424597,141.35550633558503,1,10,2,1,0,1030.3358277471932
2024-01-10 02:00:00,1085.439093565127,1044.659250818304,1105.1954277755356,1109.7225190818438,1035.6378626491012,54.8709784918081,1008.7093705145547,133.63733378281003,1001.9986591429555,141.25722296718132,2,10,2,1,0,1087.2957534517955
2024-01-10 03:00:00,1143.8775804188992,1085.439093565127,1152.9808776291743,1129.86888782482,1091.3253082674435,49.87038073671293,1008.3300664641265,133.2223174343671,1002.0820442179202,141.33726963446574,3,10,2,1,0,1134.7499896081506
2024-01-10 04:00:00,1242.644837757093,1143.8775804188992,1146.6893576708535,1152.897420747709,1157.3205039137065,79.46034008109552,1012.3282114677198,138.8751002033041,1002.6162550334523,142.07838370367858,4,10,2,1,0,1167.7689282980953
2024-01-10 05:00:00,1137.1672094800613,1242.644837757093,1197.7969184361796,1211.5354539230398,1174.5632092186845,59.055807317029256,1009.8019735945483,135.87361752301084,1002.1735869117679,141.53839147355058,5,10,2,1,0,1164.612462296957
2024-01-10 06:00:00,1220.5878057112354,1137.1672094800613,1201.74626155338,1230.9299856748785,1200.13328431613,55.63427990784657,1010.5870379344589,137.07994876187357,1002.1120263167461,141.44051583746761,6,10,2,1,0,1247.6568928275592
2024-01-10 07:00:00,1144.803689122124,1220.5878057112354,1158.896056322895,1221.1235688312995,1167.5195681044736,46.11677934707922,1009.9998559677601,136.44576145624802,1001.6577413184773,140.85422123440034,7,10,2,1,0,1160.322263109767
2024-01-10 08:00:00,1159.0471247832047,1144.803689122124,1183.9387015673362,1148.0285550602086,1174.8128732055213,40.276881697635744,1008.9627069350878,135.15463026758897,1001.7233280430188,140.9253321648649,8,10,2,1,0,1188.48841979474
2024-01-10 09:00:00,1174.0898741463304,1159.0471247832047,1158.2448920283566,1132.1449849617732,1159.3135626838864,14.644910384999257,1009.6229145233368,135.95190221916855,1001.9730000024507,141.19467745401474,9,10,2,1,0,1157.0602245643954
2024-01-10 10:00:00,1101.928400572864,1174.0898741463304,1132.4915372952582,1109.937902942107,1145.0217998341332,38.07035424078982,1008.3494504932372,134.88994495174433,1001.9253243931101,141.15935169147357,10,10,2,1,0,1117.8053970866385
2024-01-10 11:00:00,1019.431465682625,1101.928400572864,1083.3778705815512,1081.030162834175,1098.4832468006064,77.38674072809695,1005.6850169557819,133.9719313598842,1001.5586654814936,141.03259174414168,11,10,2,1,0,1082.9887856376138
2024-01-10 12:00:00,978.540888722201,1019.431465682625,958.6699189612872,985.6247728646412,1033.3002516592298,62.852024140221744,1006.5129740291533,133.72992494137674,1001.5164995044553,141.03844304157434,12,10,2,1,0,1002.1483263650748
2024-01-10 13:00:00,968.624123447536,978.540888722201,920.101439782042,942.6664216795814,988.865492617454,26.9312938872902,1008.5347525152155,132.7297752710435,1001.6710096340265,140.98779514465772,13,10,2,1,0,963.069079461525
2024-01-10 14:00:00,878.0890010484859,968.624123447536,915.4510580162598,866.8099507798191,941.7513377394076,55.355716896171344,1006.9780001415583,134.08122149487292,1001.7381468380067,140.92586278376984,14,10,2,1,0,897.0261300253503
2024-01-10 15:00:00,865.0724014501499,878.0890010484859,873.9922222900568,822.6924450402705,903.9285086487239,56.40478611716018,1006.6063409398954,134.4776476851662,1001.9904084833036,140.6410892936807,15,10,2,1,0,882.3522778423144
2024-01-10 16:00:00,828.1620744402267,865.0724014501499,842.2463498322937,851.1706939149383,857.1078256462874,25.898848448098864,1006.0194961318925,135.25456706993643,1001.8534524150018,140.79994989838457,16,10,2,1,0,848.7989381120569
2024-01-10 17:00:00,787.2668243140118,828.1620744402267,922.396779461828,847.5020355993111,826.8337667347961,38.919792643221626,1000.3890813340671,141.55295321822643,1001.4949094906844,141.27125960596763,17,10,2,1,0,857.7057417185456
2024-01-10 18:00:00,864.3183226797598,787.2668243140118,817.126715320795,797.83969635259,826.582407144666,38.55003063130393,1002.3553983073572,139.2048615305267,1001.8906155997746,140.7896815968521,18,10,2,1,0,831.6582936564223
2024-01-10 19:00:00,825.8324054117267,864.3183226797598,840.8818039476043,836.920821678947,825.8058508018327,38.525756046591106,1001.7283400350289,139.99550588926354,1001.8246131219936,140.87005905297423,19,10,2,1,0,809.448626375204
2024-01-10 20:00:00,766.0406416433841,825.8324054117267,855.4149721479084,837.6439999945413,818.7304565782902,49.52225666703497,998.0044095973403,145.15049523681847,1001.3984026556178,141.4767848787064,20,10,2,1,0,822.8799356101138
2024-01-10 21:00:00,864.1722732057733,766.0406416433841,878.1203813018644,839.2250511245368,818.6817734202947,49.45505971769746,997.4232384266701,145.6783351152424,1001.5468980251488,141.31855085572832,21,10,2,1,0,858.8473744538189
2024-01-10 22:00:00,880.1464060569482,864.1722732057733,890.5419226607895,910.8418681652524,836.7864403020352,61.78607651383804,996.9900919015099,146.0249852614211,1001.3641869411708,141.45630181293552,22,10,2,1,0,848.0469288806325
2024-01-10 23:00:00,973.8091910233824,880.1464060569482,971.0052675942936,994.3772879734748,906.0426234287012,59.228574123979115,997.1069220443886,146.00441191401652,1001.2417577926584,141.4712850782222,23,10,2,1,0,949.497330243109
2024-01-11 00:00:00,976.224377847019,973.8091910233824,976.8152435638729,998.9252188267014,943.3933249757832,54.78674882115445,997.0823026395196,146.00803205304447,1001.106633739208,141.48435150343576,0,11,3,1,0,965.3596907066224
2024-01-11 01:00:00,1048.321715776497,976.224377847019,1044.659250818304,1098.7031186949243,999.4517615489661,42.33984649829225,997.2349053461112,146.0618239130587,1000.806744436122,141.32955728995444,1,11,3,1,0,1064.4438194451493
2024-01-11 02:00:00,1115.1496183694137,1048.321715776497,1085.439093565127,1021.4076468773076,1046.5652373309765,69.4792740747098,998.4728438796229,146.9650088841176,1001.3647323616702,141.59618083460626,2,11,3,1,0,1054.5186787050477
2024-01-11 03:00:00,1167.3940120624131,1115.1496183694137,1143.8775804188992,1166.0784313685665,1110.288448736108,59.6848068050279,999.4526951981028,148.0509899355671,1001.3725631991335,141.6053807901199,3,11,3,1,0,1139.1237332235933
2024-01-11 04:00:00,1137.1961885452145,1167.3940120624131,1242.644837757093,1175.816492804033,1139.913272992347,26.227963683966518,995.0590014809412,141.95938518528584,1001.1426804356885,141.35161281875307,4,11,3,1,0,1168.8885108698319
2024-01-11 05:00:00,1183.1501281825851,1137.1961885452145,1137.1672094800613,1184.2149447438376,1162.5801095967374,23.35211735070697,996.9749564268795,144.25252163162497,1001.1363422418714,141.34337835254914,5,11,3,1,0,1176.1993207595292
2024-01-11 06:00:00,1185.7516406651714,1183.1501281825851,1220.5878057112354,1202.7528232960651,1168.6993191309905,27.31350205170064,995.5234495499603,142.06329500960842,1001.0351447262113,141.20418038858648,6,11,3,1,0,1185.8194292022729
2024-01-11 07:00:00,1173.5852882806023,1185.7516406651714,1144.803689122124,1133.5580978197868,1180.8290190427863,6.4066912924084045,996.7226828482302,143.4925309039415,1001.2734018122875,141.46266123742888,7,11,3,1,0,1153.1901296314359
2024-01-11 08:00:00,1226.168707965321,1173.5852882806023,1159.0471247832047,1166.6149241217624,1195.1685456370317,27.527487732670778,999.5194154808186,147.394911812734,1001.6278886208801,141.95323266868493,8,11,3,1,0,1185.7233119779964
2024-01-11 09:00:00,1153.5708075661382,1226.168707965321,1174.0898741463304,1152.1347333826618,1184.4416012706872,37.4967789869629,998.6644543733105,146.3944083054512,1001.636436681496,141.9623930190227,9,11,3,1,0,1146.701879665321
2024-01-11 10:00:00,1062.1734813699486,1153.5708075661382,1101.928400572864,1144.3368213422457,1147.3043323004692,82.17700481709544,997.0079994065222,145.39668761602277,1001.1473691816611,141.60892768613908,10,11,3,1,0,1120.2844454596498
2024-01-11 11:00:00,1079.299667432147,1062.1734813699486,1019.431465682625,1036.2157024722949,1098.347985456078,48.584942354697375,999.5025078127524,146.30882923184367,1001.4038213540413,141.71179126003804,11,11,3,1,0,1070.0680647829065
2024-01-11 12:00:00,1063.664685910379,1079.299667432147,978.540888722201,975.7451919132044,1068.3792782374915,9.48668002347648,1003.0493326955931,146.80951384566023,1001.9271516754528,141.77879258886972,12,11,3,1,0,1009.7344827493921
2024-01-11 13:00:00,979.2101487960302,1063.664685910379,968.624123447536,933.1834796719596,1040.7248340461854,53.843806866399284,1003.4904170851137,146.71746132195656,1002.2011199440485,141.68960142968064,13,11,3,1,0,972.1238595624286
2024-01-11 14:00:00,854.4189010213796,979.2101487960302,878.0890010484859,927.4620635310622,965.7645785759296,105.26888021804584,1002.5041629173176,147.6735186481403,1001.7663392148243,142.03196921310257,14,11,3,1,0,913.8643787216072
2024-01-11 15:00:00,844.051621576703,854.4189010213796,865.0724014501499,868.4411770524812,892.5602237980376,75.21985939490554,1001.6282970892572,148.5836134014288,1001.6211632893732,142.18144768598776,15,11,3,1,0,892.2612015721322
2024-01-11 16:00:00,864.802253718711,844.051621576703,828.1620744402267,810.9021131301012,854.4242587722646,10.375317108518896,1003.154971225861,146.90250716672924,1001.9419974595434,141.80883573291555,16,11,3,1,0,841.5368976939467
2024-01-11 17:00:00,785.5847507736229,864.802253718711,787.2668243140118,822.212857735587,831.4795420230124,41.07792693700513,1003.0848848283446,147.01034613593345,1001.7239730133413,142.114642780232,17,11,3,1,0,798.0558216110815
2024-01-11 18:00:00,813.3145828443869,785.5847507736229,864.3183226797598,802.9123264804413,821.2338624455737,40.198127260669665,1000.9597290018706,149.45192347269384,1001.7858912059838,142.02974420861614,18,11,3,1,0,843.7956029724178
2024-01-11 19:00:00,830.0538563450665,813.3145828443869,825.8324054117267,835.874184458173,809.6510633210254,22.45977223959475,1001.13562279076,149.23918301731794,1001.7512463957867,142.07116062518145,19,11,3,1,0,818.9989523700544
2024-01-11 20:00:00,798.9870050957699,830.0538563450665,766.0406416433841,805.7333264267918,814.1184814284078,15.549019304651221,1002.5083879346093,147.11912683449336,1001.7110897211973,142.12783934002854,20,11,3,1,0,787.6719639199748
2024-01-11 21:00:00,856.7928830808365,798.9870050957699,864.1722732057733,848.7487793647574,828.611248173891,28.92992777657207,1002.2009133460703,147.42820224480147,1001.758971290936,142.07734518647658,21,11,3,1,0,855.8990236879708
2024-01-11 22:00:00,802.7619797979277,856.7928830808365,880.1464060569482,888.2367554060352,819.5139559915115,32.33962603678034,998.9765622519444,151.01623749434845,1001.250192864697,142.6382373494974,22,11,3,1,0,832.0365610631122
2024-01-11 23:00:00,917.5045617394668,802.7619797979277,973.8091910233824,904.330742535532,859.019808206077,57.40369695662247,996.6305360317814,151.8592010721387,1001.3286084551967,142.58824908529922,23,11,3,1,0,921.4928504115451
2024-01-12 00:00:00,992.4229554582053,917.5045617394668,976.224377847019,1008.8836083119372,904.2298323318665,95.52478868197464,997.3054767655808,151.80054837770172,1001.2306283786863,142.58868205143798,0,12,4,1,0,959.7330398308991
2024-01-12 01:00:00,1014.3303135615588,992.4229554582053,1048.321715776497,1059.5954671859008,974.7526102530769,50.77388481030209,995.8891683399582,151.4620623089846,1000.9611929404464,142.52048569877644,1,12,4,1,0,1022.6931358636884
2024-01-12 02:00:00,1148.972339117949,1014.3303135615588,1115.1496183694137,1100.153403699274,1051.9085360459044,84.77039273752354,997.2984483711474,152.7716585205502,1001.2517818417479,142.77348701762844,2,12,4,1,0,1108.2305113756013
2024-01-12 03:00:00,1098.5171148984905,1148.972339117949,1167.3940120624131,1134.383742236055,1087.2732558593327,68.02159242513852,994.4285776559838,150.06030407512736,1001.0382900123577,142.59993080383555,3,12,4,1,0,1094.89254312723
2024-01-12 04:00:00,1160.0037461559782,1098.5171148984905,1137.1961885452145,1130.7439584953754,1135.8310667241392,32.782178633295835,995.3788925564323,151.072549962894,1001.2124554150994,142.77705463321288,4,12,4,1,0,1156.0549399239787
2024-01-12 05:00:00,1197.1073825763965,1160.0037461559782,1183.1501281825851,1180.565805574853,1151.8760812102885,49.795124493296484,995.9604448228412,151.8516557277461,1001.3109171829657,142.90712518591803,5,12,4,1,0,1165.6322153274632
2024-01-12 06:00:00,1243.2381986719834,1197.1073825763965,1185.7516406651714,1189.7185645041968,1200.1164424681194,41.69873322397751,998.3557180731249,155.38775852709261,1001.6294864339643,143.38848181714056,6,12,4,1,0,1194.5256611736656
2024-01-12 07:00:00,1150.1093007224304,1243.2381986719834,1173.5852882806023,1169.116847181165,1196.8182939902701,46.565122006532015,997.3775519248678,154.30685981217667,1001.5163462764718,143.26297917188285,7,12,4,1,0,1155.7263444017153
2024-01-12 08:00:00,1208.0999933215369,1150.1093007224304,1226.168707965321,1168.3665094069074,1200.4824975719837,47.02943322480188,996.6246888147101,153.1820331748446,1001.7528551092972,143.5725398154081,8,12,4,1,0,1219.6139913542231
2024-01-12 09:00:00,1141.728348067897,1208.0999933215369,1153.5708075661382,1153.5428819417457,1166.6458807039546,36.14405458071014,996.1312530022833,152.67271842198144,1001.6825305029051,143.50062039761576,9,12,4,1,0,1133.8515740854584
2024-01-12 10:00:00,1070.5547404685617,1141.728348067897,1062.1734813699486,1156.585577036316,1140.1276939526651,68.7865954659421,996.4804721313923,152.8398435022324,1001.1704421900018,143.09746808532412,10,12,4,1,0,1114.1116484812444
2024-01-12 11:00:00,1065.6269132484022,1070.5547404685617,1079.299667432147,1057.0011434054593,1092.6366672616202,42.58598024664073,995.9107740404029,152.54291347569463,1001.2217860581146,143.11916612127442,11,12,4,1,0,1083.9333069503532
2024-01-12 12:00:00,1005.971790867204,1065.6269132484022,1063.664685910379,1007.7265117216828,1047.3844815280559,35.94897886041615,993.5069034136039,151.8819300609867,1001.2113412911237,143.1187525957196,12,12,4,1,0,1024.4674595671374
2024-01-12 13:00:00,930.229684664732,1005.971790867204,979.2101487960302,946.0028135065108,1000.6094629267794,67.85770625168611,991.4660507414666,152.41054723959192,1001.1174536194465,143.16035458116866,13,12,4,1,0,963.7971864153087
2024-01-12 14:00:00,902.0940625497004,930.229684664732,854.4189010213796,842.4368635410287,946.0985126938789,53.7262541720991,993.4525158051465,150.84935602624014,1001.4725559944981,142.83802366119548,14,12,4,1,0,886.9578454345567
2024-01-12 15:00:00,847.0192358568378,902.0940625497004,844.051621576703,857.7832274992141,893.1143276904235,42.32577732670134,993.5761664001521,150.72273136373275,1001.4084846156743,142.9052611697314,15,12,4,1,0,856.5426161139576
2024-01-12 16:00:00,830.2004396006497,847.0192358568378,864.802253718711,828.6018255413431,859.771246002396,37.604967454430316,992.1344241452329,152.1666536152383,1001.4180001755511,142.8937384374634,16,12,4,1,0,850.8090432706551
2024-01-12 17:00:00,826.6787549778178,830.2004396006497,785.5847507736229,880.712098116745,834.6328101451018,10.870520782336376,993.8466743204077,149.95656306445647,1001.0963731330577,143.2274714259729,17,12,4,1,0,832.4506572847115
2024-01-12 18:00:00,847.5805044843605,826.6787549778178,813.3145828443869,794.2291710565663,834.8198996876093,11.190412938274145,995.2744210554066,148.3171340579041,1001.4139405939374,142.8246332968315,18,12,4,1,0,815.6297319363259
2024-01-12 19:00:00,769.6803697773809,847.5805044843605,830.0538563450665,815.8612550121948,814.6465430798531,40.31982563465167,992.7588591150865,151.71430954726424,1001.1390543723014,143.2277660495983,19,12,4,1,0,793.4747634622174
2024-01-12 20:00:00,890.7859204828003,769.6803697773809,798.9870050957699,825.753566151955,836.0155982481806,61.37547470369359,996.5838139228794,147.72126391527897,1001.5261517195088,142.83826950784652,20,12,4,1,0,844.7423933024188
2024-01-12 21:00:00,800.0160097770155,890.7859204828003,856.7928830808365,823.5183026341045,820.1607666790655,63.015847418700574,994.2181108685535,150.48605767445477,1001.3862571191692,143.02503971421407,21,12,4,1,0,783.0758512924695
2024-01-12 22:00:00,895.4464471489324,800.0160097770155,802.7619797979277,934.2846844354503,862.0827924695827,53.801898317397786,998.0799636748453,146.49553924211193,1001.1550771353207,143.16546884017654,22,12,4,1,0,886.2995750013897
2024-01-12 23:00:00,965.8857071740327,895.4464471489324,917.5045617394668,970.7941819600989,887.1160546999936,83.24803725859874,1000.0958447346188,145.66910590222224,1001.1258600234991,143.1722026738015,23,12,4,1,0,902.610544697395
2024-01-13 00:00:00,1008.4297560320508,965.8857071740327,992.4229554582053,1023.7309584112916,956.587303451672,57.06270459225005,1000.7627947585291,145.66909174142594,1001.0347814379082,143.1626029827305,0,13,5,1,1,994.9726141077108
